evyear evjday evmonth evday evhour evmin evsec evmsec evla evlo evdp 
2015 300 10 27 6 17 16 208210 65.168681 -16.35759 5.662109 
2015 300 10 27 6 39 21 620993 65.166568 -16.36045 5.442383 
2015 300 10 27 7 28 15 182755 65.077422 -16.207418 5.950195 
2015 300 10 27 8 14 19 545691 65.018035 -16.724724 1.799805 
2015 300 10 27 8 33 45 99910 65.015465 -16.676913 1.799805 
2015 300 10 27 9 3 21 40206 65.136626 -16.383192 4.568359 
2015 300 10 27 9 5 55 392083 65.119117 -16.390047 4.37793 
2015 300 10 27 9 18 17 945464 65.125846 -16.325586 3.723633 
2015 300 10 27 9 23 52 420219 65.124823 -16.323355 3.708984 
2015 300 10 27 10 7 26 368418 65.13688 -16.364019 5.40332 
2015 300 10 27 10 29 11 696393 65.135325 -16.387522 4.973633 
2015 300 10 27 11 17 31 116317 65.12507 -16.318818 3.90918 
2015 300 10 27 11 17 43 109279 65.124819 -16.319465 4.006836 
2015 300 10 27 11 21 57 423388 65.016633 -16.676191 1.995117 
2015 300 10 27 11 38 24 864112 65.077184 -16.208686 5.813477 
2015 300 10 27 11 50 9 865315 65.119123 -16.390357 4.30957 
2015 300 10 27 11 56 2 749117 65.166247 -16.357053 5.510742 
2015 300 10 27 12 32 35 105451 65.133881 -16.276834 4.329102 
2015 300 10 27 12 54 12 2876 65.167522 -16.355056 5.686523 
2015 300 10 27 13 57 13 136069 65.166508 -16.357027 5.549805 
2015 300 10 27 14 1 45 322159 65.019788 -16.798023 1.624023 
2015 300 10 27 15 5 55 328215 65.019716 -16.672204 2.600586 
2015 300 10 27 15 55 58 645929 65.171456 -16.457696 3.982422 
2015 300 10 27 16 35 48 741461 65.165718 -16.356794 5.305664 
2015 300 10 27 16 59 55 994621 65.017787 -16.657807 2.50293 
2015 300 10 27 17 37 11 305374 65.164944 -16.357494 5.276367 
2015 300 10 27 18 2 29 497938 65.03117 -16.6926 1.995117 
2015 300 10 27 19 10 44 568756 65.17238 -16.311236 6.584961 
2015 301 10 28 3 45 38 120024 65.166519 -16.357649 5.62793 
2015 301 10 28 4 36 26 100888 65.031194 -16.694148 1.995117 
2015 301 10 28 7 5 31 780968 65.125011 -16.322869 3.958008 
2015 301 10 28 7 13 3 495738 65.12527 -16.315374 4.114258 
2015 301 10 28 7 16 47 397002 65.121609 -16.323212 4.084961 
2015 301 10 28 8 40 16 810323 65.161591 -16.360632 5.227539 
2015 301 10 28 10 28 40 261808 65.282577 -16.45312 14.993164 
2015 301 10 28 13 35 31 633641 65.122414 -16.316907 3.850586 
2015 301 10 28 13 35 40 213309 65.124677 -16.318857 4.036133 
2015 301 10 28 16 50 53 389186 65.117887 -16.357188 4.075195 
2015 301 10 28 21 37 12 77545 65.164723 -16.356114 5.232422 
2015 302 10 29 3 32 45 59345 65.224083 -16.419695 16.672852 
2015 302 10 29 4 24 15 506584 65.039826 -16.481864 22.561523 
2015 302 10 29 12 9 29 719761 65.03901 -16.472325 21.829102 
2015 302 10 29 16 14 4 797133 65.161907 -16.356238 5.276367 
2015 302 10 29 17 37 56 875278 65.160013 -16.443678 3.049805 
2015 302 10 29 17 50 36 439438 65.16677 -16.357001 5.676758 
2015 302 10 29 19 52 54 7905 65.138312 -16.330093 4.392578 
2015 302 10 29 20 17 2 69882 65.159175 -16.440642 2.893555 
2015 302 10 29 20 42 33 439883 65.118832 -16.355072 4.197266 
2015 302 10 29 21 43 31 923483 65.023883 -16.67897 2.327148 
2015 302 10 29 23 0 19 228321 65.239714 -16.265643 6.477539 
2015 303 10 30 6 52 49 538964 65.239872 -16.274379 8.157227 
2015 303 10 30 19 58 35 794598 65.201902 -16.291077 3.674805 
2015 304 10 31 0 36 1 620600 65.154019 -16.295957 2.952148 
2015 304 10 31 2 37 26 128236 65.016377 -16.65979 2.288086 
2015 304 10 31 3 5 3 179977 65.016886 -16.658815 2.229492 
2015 304 10 31 3 38 4 347429 65.123331 -16.429153 4.143555 
2015 304 10 31 4 43 20 325414 65.076051 -16.207717 5.916016 
2015 304 10 31 4 50 25 309803 65.098003 -16.601019 2.825195 
2015 304 10 31 5 27 43 970584 65.075989 -16.207879 5.706055 
2015 304 10 31 5 48 46 273127 65.036848 -16.703893 5.032227 
2015 304 10 31 11 10 3 455725 65.11827 -16.334437 4.026367 
2015 304 10 31 12 44 24 69749 65.063152 -16.727394 15.129883 
2015 304 10 31 13 17 26 416018 65.116715 -16.339104 3.806641 
2015 304 10 31 17 24 22 546251 65.076899 -16.207473 5.745117 
2015 304 10 31 18 12 33 708764 65.137024 -16.335049 4.270508 
2015 304 10 31 19 55 43 480910 65.076675 -16.202525 6.262695 
2015 304 10 31 21 12 32 265309 65.033296 -16.781096 0.959961 
2015 304 10 31 22 3 45 239266 65.021741 -16.676057 2.200195 
2015 304 10 31 23 50 52 490018 65.157726 -16.316302 7.439453 
2015 305 11 1 0 16 44 457065 65.148135 -16.46195 4.260742 
2015 305 11 1 0 29 18 45054 65.149679 -16.460246 4.641602 
2015 305 11 1 0 31 19 982496 65.148773 -16.460955 4.358398 
2015 305 11 1 0 57 44 618805 65.117395 -16.32208 4.46582 
2015 305 11 1 3 44 20 651551 65.163619 -16.356691 5.491211 
2015 305 11 1 4 10 33 274312 65.113138 -16.32593 4.270508 
2015 305 11 1 4 58 13 293931 65.23663 -16.276275 4.661133 
2015 305 11 1 6 23 0 699906 65.116494 -16.159135 4.231445 
2015 305 11 1 6 44 53 995606 65.164546 -16.357222 5.500977 
2015 305 11 1 7 19 20 312764 65.159842 -16.33946 4.089844 
2015 305 11 1 7 49 56 201126 65.115569 -16.322575 3.743164 
2015 305 11 1 8 24 30 113358 65.11649 -16.322793 3.586914 
2015 305 11 1 10 49 40 811900 65.116131 -16.324696 3.665039 
2015 305 11 1 13 28 38 261021 65.115034 -16.322006 3.762695 
2015 305 11 1 16 1 5 410007 65.118392 -16.148664 4.749023 
2015 305 11 1 18 1 6 566376 65.019634 -16.666943 2.317383 
2015 305 11 1 23 51 34 88406 65.136762 -16.804526 -0.426758 
2015 306 11 2 2 3 15 964048 65.019372 -16.666965 2.395508 
2015 306 11 2 2 33 6 955735 65.109965 -16.324382 4.124023 
2015 306 11 2 2 41 8 585637 65.107936 -16.320854 3.743164 
2015 306 11 2 4 12 33 582050 65.022052 -16.670761 2.415039 
2015 306 11 2 4 53 18 944369 65.091064 -16.642664 13.899414 
2015 306 11 2 11 39 20 253543 65.021288 -16.597679 3.118164 
2015 306 11 2 14 54 7 994911 65.032467 -16.484574 22.615234 
2015 306 11 2 20 35 53 880397 65.023336 -16.677468 1.956055 
2015 306 11 2 23 11 33 292811 65.202378 -16.32505 4.836914 
2015 307 11 3 0 7 26 342188 65.204468 -16.320938 6.150391 
2015 307 11 3 1 1 22 96416 65.088728 -16.652504 13.918945 
2015 307 11 3 2 40 9 663394 65.038502 -16.552088 3.401367 
2015 307 11 3 2 44 44 558235 65.041134 -16.552777 3.401367 
2015 307 11 3 2 45 21 928927 65.039114 -16.553427 3.513672 
2015 307 11 3 8 38 37 372127 65.038019 -16.707669 1.902344 
2015 307 11 3 10 44 7 194353 65.031212 -16.603608 3.05957 
2015 307 11 3 10 59 13 288866 65.031392 -16.606693 3.088867 
2015 307 11 3 11 0 48 29555 65.221348 -16.345313 3.665039 
2015 307 11 3 11 16 50 720350 65.122208 -16.342134 3.245117 
2015 307 11 3 11 25 17 743341 65.122099 -16.343389 3.147461 
2015 307 11 3 12 28 56 305128 65.021897 -16.669225 1.926758 
2015 307 11 3 12 56 18 65612 65.121363 -16.346263 3.303711 
2015 307 11 3 14 7 51 274154 65.22068 -16.340851 4.128906 
2015 307 11 3 15 44 7 48409 65.098451 -16.158106 5.916016 
2015 307 11 3 22 33 28 492971 65.138333 -16.406064 3.884766 
2015 308 11 4 0 38 54 101035 65.089598 -16.800488 3.005859 
2015 308 11 4 0 43 0 573914 65.087269 -16.79804 3.12793 
2015 308 11 4 2 33 10 514663 65.016197 -16.66089 2.400391 
2015 308 11 4 3 34 49 196840 65.168518 -16.34467 4.827148 
2015 308 11 4 3 36 47 473422 65.164168 -16.343234 4.270508 
2015 308 11 4 3 47 41 372900 65.166042 -16.356606 5.818359 
2015 308 11 4 3 57 47 244950 65.165956 -16.340562 4.983398 
2015 308 11 4 6 4 0 859505 65.219277 -16.34677 3.518555 
2015 308 11 4 6 40 45 386367 65.219083 -16.346945 3.611328 
2015 308 11 4 6 46 4 696361 65.076137 -16.208795 5.666992 
2015 308 11 4 7 13 56 994675 65.07604 -16.207097 5.818359 
2015 308 11 4 9 51 33 111139 65.019952 -16.747494 1.262695 
2015 308 11 4 10 12 20 415572 65.150144 -16.456775 4.93457 
2015 308 11 4 10 28 51 702157 65.161188 -16.360049 5.461914 
2015 308 11 4 12 21 35 440914 65.072244 -16.488585 5.144531 
2015 308 11 4 12 24 13 6957 65.071282 -16.474235 2.991211 
2015 308 11 4 12 30 37 81733 65.204544 -16.299548 2.854492 
2015 308 11 4 12 45 21 744220 65.152928 -16.308219 4.036133 
2015 308 11 4 12 50 59 426513 65.20312 -16.285958 4.104492 
2015 308 11 4 12 58 44 831333 65.070936 -16.477063 3.166992 
2015 308 11 4 13 16 40 811858 65.076922 -16.208713 5.647461 
2015 308 11 4 13 24 37 155228 65.142293 -16.366285 4.866211 
2015 308 11 4 13 26 29 542743 65.016021 -16.738839 1.243164 
2015 308 11 4 14 37 57 483404 65.171121 -16.277693 4.22168 
2015 308 11 4 17 30 52 184142 65.075852 -16.207582 5.227539 
2015 308 11 4 18 35 12 49922 65.077082 -16.21025 5.442383 
2015 308 11 4 18 43 11 822879 65.021644 -16.674051 2.302734 
2015 308 11 4 19 28 56 772360 65.047059 -16.578606 2.766602 
2015 308 11 4 20 4 40 400936 65.161967 -16.431492 5.457031 
2015 308 11 4 20 5 6 717901 65.109452 -16.266891 6.18457 
2015 308 11 4 20 5 54 805362 65.160129 -16.427463 4.143555 
2015 308 11 4 20 7 42 972420 65.160386 -16.427127 4.192383 
2015 308 11 4 20 8 20 310936 65.160292 -16.429317 4.104492 
2015 308 11 4 20 39 19 126594 65.160543 -16.428669 4.075195 
2015 308 11 4 20 57 41 980642 65.076074 -16.208957 5.505859 
2015 308 11 4 21 2 0 349927 65.160502 -16.430076 4.138672 
2015 308 11 4 21 10 2 544292 65.159125 -16.430053 4.163086 
2015 308 11 4 23 19 46 989325 65.087656 -16.104397 5.305664 
2015 308 11 4 23 49 9 66440 65.148803 -16.345237 3.943359 
2015 309 11 5 0 50 37 925465 65.071339 -16.477646 3.225586 
2015 309 11 5 2 38 52 427849 65.020763 -16.667929 2.283203 
2015 309 11 5 2 40 15 344625 65.218846 -16.344627 3.90918 
2015 309 11 5 3 20 51 287230 65.184756 -16.274267 4.119141 
2015 309 11 5 4 46 13 707003 65.152667 -16.308245 4.045898 
2015 309 11 5 7 20 13 510987 65.224074 -16.343791 4.290039 
2015 309 11 5 7 20 22 547390 65.218966 -16.34399 4.30957 
2015 309 11 5 7 20 25 337095 65.14729 -16.521205 4.670898 
2015 309 11 5 7 54 26 661357 65.151492 -16.439669 5.251953 
2015 309 11 5 8 17 29 716214 65.013175 -16.706857 2.004883 
2015 309 11 5 10 56 49 249909 65.218639 -16.34777 3.928711 
2015 309 11 5 12 18 21 160033 65.10325 -16.481464 2.151367 
2015 309 11 5 14 22 13 380032 65.220318 -16.346353 4.30957 
2015 309 11 5 16 24 51 410994 65.076962 -16.210884 5.78418 
2015 309 11 5 17 55 11 766705 65.153896 -16.40034 4.241211 
2015 309 11 5 17 55 51 871308 65.151562 -16.401814 4.143555 
2015 309 11 5 17 57 26 859127 65.151939 -16.400842 4.094727 
2015 309 11 5 18 2 3 354725 65.151191 -16.403096 4.104492 
2015 309 11 5 18 50 47 210841 65.150662 -16.402836 3.674805 
2015 309 11 5 18 59 57 270713 65.14318 -16.387062 4.407227 
2015 309 11 5 20 1 28 551686 65.045916 -16.601202 3.259766 
2015 309 11 5 21 49 13 539690 65.218472 -16.342009 4.216797 
2015 310 11 6 0 53 4 983049 65.105191 -16.328594 3.938477 
2015 310 11 6 1 26 59 87096 65.103982 -16.334313 3.733398 
2015 310 11 6 3 45 4 964945 65.044372 -16.759392 1.663086 
2015 310 11 6 3 59 59 841763 65.040404 -16.756934 0.969727 
2015 310 11 6 4 2 16 125318 65.092633 -16.613468 20.222656 
2015 310 11 6 7 48 59 365501 65.162725 -16.358027 5.520508 
2015 310 11 6 8 21 49 75209 65.162684 -16.359433 5.544922 
2015 310 11 6 9 11 16 23966 65.05772 -16.486072 4.504883 
2015 310 11 6 10 34 52 462425 65.22814 -16.292457 2.112305 
2015 310 11 6 10 45 24 972149 65.128434 -16.345869 4.124023 
2015 310 11 6 11 18 30 888303 65.163009 -16.359245 5.500977 
2015 310 11 6 11 24 48 823886 65.067571 -16.471792 4.866211 
2015 310 11 6 13 18 14 118904 65.022546 -16.677227 2.004883 
2015 310 11 6 16 40 53 257958 65.22885 -16.33597 7.048828 
2015 310 11 6 16 53 5 761149 65.162242 -16.356672 5.769531 
2015 310 11 6 19 17 38 705840 65.221299 -16.342507 3.899414 
2015 310 11 6 23 59 21 916651 65.12027 -16.392267 4.685547 
2015 311 11 7 3 0 42 197361 65.138437 -16.304081 4.358398 
2015 311 11 7 3 2 14 118280 65.02132 -16.674234 2.004883 
2015 311 11 7 13 13 16 652391 65.176472 -16.440534 3.625977 
2015 311 11 7 13 24 0 212097 65.075864 -16.208203 5.754883 
2015 311 11 7 17 31 10 292944 65.019783 -16.672353 2.322266 
2015 312 11 8 0 13 56 59716 65.020961 -16.676435 1.995117 
2015 312 11 8 9 12 8 246605 65.135686 -16.370675 4.06543 
2015 312 11 8 9 19 20 871257 65.135206 -16.373213 3.958008 
2015 312 11 8 11 11 33 760322 65.115212 -16.280922 3.12793 
2015 312 11 8 12 11 9 225272 65.020152 -16.480929 3.645508 
2015 312 11 8 12 38 10 86652 65.126401 -16.349495 4.104492 
2015 312 11 8 14 36 49 667132 65.075619 -16.20916 5.930664 
2015 312 11 8 17 23 34 299846 65.224583 -16.298756 7.776367 
2015 312 11 8 19 48 46 660434 65.075773 -16.210387 5.588867 
2015 313 11 9 1 40 7 289730 65.235402 -16.266401 4.094727 
2015 313 11 9 1 55 40 353735 65.23311 -16.270075 4.045898 
2015 313 11 9 2 38 31 640340 65.038389 -16.762375 1.321289 
2015 313 11 9 6 17 55 54532 65.194258 -16.288737 4.709961 
2015 313 11 9 7 53 8 296360 65.040078 -16.469587 24.685547 
2015 313 11 9 8 57 21 427096 65.144411 -16.39753 4.475586 
2015 313 11 9 10 37 56 137489 65.020946 -16.675506 2.405273 
2015 313 11 9 14 22 44 878908 65.133879 -16.37599 5.662109 
2015 313 11 9 14 42 7 355804 65.016934 -16.66191 1.995117 
2015 313 11 9 14 45 12 388837 65.159809 -16.447125 4.250977 
2015 313 11 9 15 21 51 523788 65.112914 -16.410252 6.331055 
2015 313 11 9 16 52 55 57524 65.134013 -16.233856 4.163086 
2015 313 11 9 18 7 59 268504 65.243834 -16.368224 19.705078 
2015 313 11 9 22 47 12 563644 65.021029 -16.6724 2.229492 
2015 313 11 9 23 13 31 992004 65.112664 -16.147255 5.193359 
2015 313 11 9 23 36 7 263071 65.196205 -16.316935 5.959961 
2015 314 11 10 1 32 51 332130 65.018999 -16.668238 2.600586 
2015 314 11 10 8 17 10 605076 65.214727 -16.29367 1.736328 
2015 314 11 10 14 12 26 358993 65.16917 -16.329641 4.573242 
2015 315 11 11 2 19 34 664282 65.217838 -16.346914 3.782227 
2015 315 11 11 2 28 47 351809 65.076324 -16.20831 5.427734 
2015 315 11 11 3 57 33 372968 65.023645 -16.638695 3.118164 
2015 315 11 11 5 52 21 913277 65.200197 -16.331356 5.564453 
2015 315 11 11 9 12 40 487107 65.075346 -16.208567 6.194336 
2015 315 11 11 9 35 41 509850 65.012906 -16.664122 2.610352 
2015 315 11 11 15 24 25 335877 65.215321 -16.286583 2.454102 
2015 315 11 11 16 31 33 733342 65.022293 -16.677869 2.170898 
2015 315 11 11 18 6 6 691417 65.011721 -16.740442 1.272461 
2015 315 11 11 20 37 55 271937 65.033376 -16.691169 1.799805 
2015 316 11 12 1 27 22 377800 65.075096 -16.209215 5.979492 
2015 316 11 12 8 5 32 296106 65.144736 -16.42397 4.397461 
2015 316 11 12 8 56 40 359825 65.135805 -16.296252 3.870117 
2015 316 11 12 9 8 33 557695 65.077323 -16.803365 2.732422 
2015 316 11 12 9 10 13 200170 65.080826 -16.809909 2.693359 
2015 316 11 12 16 55 37 731617 65.16226 -16.209098 4.094727 
2015 316 11 12 18 45 23 797298 65.021736 -16.675747 2.317383 
2015 316 11 12 20 36 44 576377 65.012662 -16.682114 2.131836 
2015 316 11 12 21 5 20 96042 65.160124 -16.411883 4.436523 
2015 317 11 13 0 29 3 430604 65.020467 -16.669969 2.12207 
2015 317 11 13 1 6 49 337597 65.037464 -16.544739 3.508789 
2015 317 11 13 3 55 38 796571 65.039488 -16.536333 2.722656 
2015 317 11 13 4 46 15 449811 65.038797 -16.538103 2.942383 
2015 317 11 13 5 43 9 972075 65.043132 -16.546699 3.206055 
2015 317 11 13 9 22 19 482910 65.03999 -16.538923 2.81543 
2015 317 11 13 10 3 49 617372 65.042831 -16.576508 3.586914 
2015 317 11 13 10 9 38 375670 65.042346 -16.574845 3.904297 
2015 317 11 13 10 28 9 70404 65.043088 -16.576174 3.743164 
2015 317 11 13 11 9 9 261504 65.043259 -16.57864 3.469727 
2015 317 11 13 12 12 2 833292 65.020161 -16.675575 2.395508 
2015 317 11 13 12 17 3 114393 65.131916 -16.335249 4.143555 
2015 317 11 13 12 17 15 56755 65.129494 -16.331756 4.758789 
2015 317 11 13 12 19 22 440393 65.131484 -16.333113 4.495117 
2015 317 11 13 12 46 20 287980 65.132876 -16.337643 4.202148 
2015 317 11 13 12 49 32 345028 65.130878 -16.339555 4.216797 
2015 317 11 13 13 37 45 689145 65.075794 -16.810789 3.21582 
2015 317 11 13 14 9 5 639758 65.131545 -16.336531 4.250977 
2015 317 11 13 15 8 7 536607 65.020133 -16.669533 2.332031 
2015 317 11 13 15 33 55 705516 65.120224 -16.348555 4.299805 
2015 317 11 13 16 34 37 711882 65.225168 -16.280265 4.62207 
2015 317 11 13 17 1 56 15464 65.145068 -16.375042 3.75293 
2015 317 11 13 17 9 59 259677 65.227528 -16.280335 4.739258 
2015 318 11 14 2 11 56 10942 65.120035 -16.405203 4.583008 
2015 318 11 14 6 5 21 786263 65.202466 -16.367178 3.899414 
2015 318 11 14 6 15 1 781253 65.202624 -16.368723 4.036133 
2015 318 11 14 6 16 17 560310 65.203712 -16.36721 4.275391 
2015 318 11 14 6 30 44 128332 65.020811 -16.671024 2.439453 
2015 318 11 14 7 18 14 889053 65.202946 -16.364633 3.899414 
2015 318 11 14 7 18 31 975892 65.20526 -16.365808 3.923828 
2015 318 11 14 8 16 32 115091 64.985905 -16.646979 4.231445 
2015 318 11 14 9 15 7 954117 65.085307 -16.412935 3.899414 
2015 318 11 14 9 29 40 639386 65.084893 -16.411732 4.192383 
2015 318 11 14 12 25 19 982358 65.224832 -16.283423 4.856445 
2015 318 11 14 12 35 19 703569 65.015659 -16.672558 2.200195 
2015 318 11 14 16 53 16 823364 65.020515 -16.673064 2.219727 
2015 318 11 14 18 20 13 59086 65.152631 -16.384108 0.427734 
2015 318 11 14 21 25 40 983313 65.177347 -16.332561 4.192383 
2015 319 11 15 3 37 16 469034 65.212992 -16.35458 3.860352 
2015 319 11 15 3 51 17 887373 65.211954 -16.358899 3.533203 
2015 319 11 15 4 3 33 869317 65.022013 -16.676653 2.395508 
2015 319 11 15 13 49 3 616933 65.123107 -16.304389 4.182617 
2015 319 11 15 13 54 11 301137 65.125899 -16.306596 4.495117 
2015 319 11 15 15 49 48 38665 65.212712 -16.301838 5.618164 
2015 319 11 15 17 50 7 423642 65.20856 -16.300544 5.056641 
2015 319 11 15 18 30 52 729661 65.211626 -16.299763 6.311523 
2015 319 11 15 18 52 59 666156 65.021595 -16.683508 2.03418 
2015 319 11 15 19 48 52 566307 65.205644 -16.309737 4.93457 
2015 319 11 15 20 7 52 397784 65.24948 -16.54353 4.504883 
2015 319 11 15 21 34 15 301420 65.077434 -16.208038 5.325195 
2015 319 11 15 23 44 33 266688 65.16133 -16.360658 6.057617 
2015 320 11 16 5 25 38 683052 65.112456 -16.383857 3.577148 
2015 320 11 16 6 7 56 991849 65.232466 -16.277953 4.817383 
2015 320 11 16 13 11 53 859777 65.232567 -16.283567 7.756836 
2015 320 11 16 22 40 50 619362 65.076341 -16.205667 6.370117 
2015 321 11 17 1 58 20 704270 65.226032 -16.28455 4.866211 
2015 321 11 17 4 47 35 521192 65.208576 -16.440246 17.317383 
2015 321 11 17 4 47 58 97174 65.208208 -16.472747 16.770508 
2015 321 11 17 4 48 33 402017 65.206249 -16.449835 15.852539 
2015 321 11 17 5 16 22 991061 65.21175 -16.328789 5.569336 
2015 321 11 17 5 18 13 680346 65.135209 -16.362161 4.412109 
2015 321 11 17 9 45 59 710873 65.180448 -16.462448 3.748047 
2015 321 11 17 16 46 48 957137 65.218393 -16.615108 7.268555 
2015 321 11 17 18 44 32 588827 65.135845 -16.298428 3.75293 
2015 321 11 17 20 5 17 236937 65.076637 -16.2075 5.344727 
2015 321 11 17 21 53 56 41153 65.076381 -16.207838 5.637695 
2015 321 11 17 23 53 53 258096 65.164234 -16.209514 6.741211 
2015 322 11 18 0 7 53 685276 65.223626 -16.415991 19.143555 
2015 322 11 18 3 14 41 525449 65.198834 -16.273601 5.227539 
2015 322 11 18 4 1 16 622744 65.224581 -16.284073 4.709961 
2015 322 11 18 5 47 23 757902 65.077269 -16.209764 5.144531 
2015 322 11 18 10 30 58 914630 65.225144 -16.286203 7.854492 
2015 322 11 18 10 31 1 632819 65.104269 -16.599522 2.620117 
2015 322 11 18 10 42 56 430953 65.231133 -16.28762 9.197266 
2015 322 11 18 10 43 22 573143 65.22598 -16.285336 6.472656 
2015 322 11 18 10 49 6 616355 65.226482 -16.280442 7.81543 
2015 322 11 18 10 57 1 963629 65.231546 -16.270548 4.885742 
2015 322 11 18 11 8 27 432745 65.223444 -16.282784 7.947266 
2015 322 11 18 13 58 2 297547 65.265265 -16.531117 3.157227 
2015 322 11 18 18 4 51 19525 65.228427 -16.279305 5.100586 
2015 322 11 18 18 4 54 352164 65.152728 -16.501385 4.768555 
2015 322 11 18 19 14 39 98092 65.218842 -16.285598 9.182617 
2015 322 11 18 20 48 29 212697 65.018955 -16.67382 1.057617 
2015 322 11 18 21 3 8 501277 65.02018 -16.676813 1.56543 
2015 322 11 18 22 51 9 519709 65.120601 -16.296241 4.299805 
2015 322 11 18 23 40 56 610781 65.208678 -16.457874 17.400391 
2015 322 11 18 23 41 12 608857 65.208803 -16.453648 17.65918 
2015 322 11 18 23 41 47 385500 65.213721 -16.442248 17.883789 
2015 322 11 18 23 43 6 170043 65.21611 -16.42859 17.063477 
2015 322 11 18 23 57 2 927903 65.226783 -16.282598 7.786133 
2015 322 11 18 23 57 5 661984 65.106891 -16.599596 2.776367 
2015 323 11 19 2 0 0 208226 65.165691 -16.362719 5.286133 
2015 323 11 19 3 27 14 156444 65.140659 -16.333127 4.524414 
2015 323 11 19 6 40 26 444527 65.140888 -16.331236 4.06543 
2015 323 11 19 6 43 34 81595 65.13934 -16.332637 4.094727 
2015 323 11 19 7 24 48 525286 65.16914 -16.342737 4.163086 
2015 323 11 19 7 26 10 492777 65.142697 -16.329809 4.329102 
2015 323 11 19 8 1 26 59651 65.183756 -16.25893 5.188477 
2015 323 11 19 8 4 15 311253 65.172353 -16.342883 5.427734 
2015 323 11 19 9 10 51 25278 65.226282 -16.283899 4.456055 
2015 323 11 19 9 10 54 462395 65.144596 -16.516785 5.55957 
2015 323 11 19 13 20 46 903844 65.023824 -16.683625 1.995117 
2015 323 11 19 15 30 30 865438 65.075275 -16.48566 4.583008 
2015 323 11 19 15 31 0 862896 65.071135 -16.477199 4.021484 
2015 323 11 19 16 41 40 717607 65.065767 -16.815026 2.415039 
2015 324 11 20 2 19 54 472776 65.218893 -16.388501 3.621094 
2015 324 11 20 6 48 24 156766 65.030283 -16.694536 1.858398 
2015 324 11 20 6 48 28 559491 65.029343 -16.693067 2.053711 
2015 324 11 20 12 0 16 547726 65.124802 -16.34063 3.791992 
2015 324 11 20 12 0 41 528731 65.124006 -16.340087 3.635742 
2015 324 11 20 12 2 1 209259 65.124241 -16.338507 3.831055 
2015 324 11 20 12 4 34 82721 65.123997 -16.354403 4.329102 
2015 324 11 20 12 13 31 328873 65.071648 -16.480411 4.602539 
2015 324 11 20 13 20 41 39743 65.021388 -16.670199 2.073242 
2015 324 11 20 13 52 42 338363 65.04611 -16.718298 0.852539 
2015 324 11 20 16 3 33 312202 65.027528 -16.677414 2.336914 
2015 324 11 20 16 51 57 50539 65.013341 -16.616985 5.569336 
2015 324 11 20 17 12 29 309073 65.147546 -16.293189 3.958008 
2015 324 11 20 17 22 51 165774 65.109083 -16.423687 4.612305 
2015 324 11 20 18 12 27 276613 65.150317 -16.45925 4.475586 
2015 324 11 20 19 21 55 417234 65.144052 -16.391959 4.075195 
2015 324 11 20 19 43 12 175240 65.142272 -16.391355 3.923828 
2015 325 11 21 2 0 43 788052 65.228695 -16.27959 5.31543 
2015 325 11 21 2 52 47 143892 65.210396 -16.318934 6.995117 
2015 325 11 21 7 47 50 573762 65.021189 -16.674245 2.024414 
2015 325 11 21 9 2 54 521028 65.112472 -16.274358 4.241211 
2015 325 11 21 9 2 57 277231 65.034147 -16.685985 1.990234 
2015 325 11 21 9 17 6 679490 65.113092 -16.272428 3.977539 
2015 325 11 21 9 56 18 564260 65.019837 -16.621675 3.401367 
2015 325 11 21 10 1 3 530791 65.037335 -16.609571 2.014648 
2015 325 11 21 10 5 7 704945 65.080861 -16.40591 3.450195 
2015 325 11 21 10 6 50 575297 65.020201 -16.665498 2.244141 
2015 325 11 21 11 45 20 736750 65.112483 -16.274979 4.055664 
2015 325 11 21 11 55 7 841261 65.112734 -16.274331 4.133789 
2015 325 11 21 14 28 10 199588 65.076223 -16.471903 3.108398 
2015 325 11 21 14 57 13 450870 65.101363 -16.379039 1.038086 
2015 325 11 21 15 51 56 300491 65.077964 -16.211866 4.978516 
2015 325 11 21 16 29 56 449387 65.117548 -16.352866 4.280273 
2015 325 11 21 18 5 14 699253 65.074987 -16.468603 2.864258 
2015 325 11 21 20 23 9 289229 65.116455 -16.354064 4.275391 
2015 325 11 21 20 23 58 390751 65.115826 -16.359259 4.114258 
2015 325 11 21 21 20 36 323323 65.251974 -16.535795 5.735352 
2015 326 11 22 0 3 48 927359 65.180059 -16.261027 5.740234 
2015 326 11 22 0 40 19 83914 65.112205 -16.274074 4.084961 
2015 326 11 22 0 40 21 803910 65.03917 -16.676091 2.65918 
2015 326 11 22 1 8 43 189248 65.065441 -16.540611 2.844727 
2015 326 11 22 3 7 23 926103 65.064887 -16.538799 2.74707 
2015 326 11 22 3 11 10 372230 65.066912 -16.550411 3.362305 
2015 326 11 22 3 12 40 133007 65.065859 -16.542125 2.981445 
2015 326 11 22 7 31 25 16265 65.137259 -16.318834 4.456055 
2015 326 11 22 10 21 21 403341 65.134152 -16.321015 4.241211 
2015 326 11 22 10 29 43 22872 65.183658 -16.355943 5.081055 
2015 326 11 22 15 16 51 858646 65.010907 -16.708446 1.814453 
2015 326 11 22 16 37 50 489455 65.019464 -16.672846 2.102539 
2015 326 11 22 16 47 6 22670 65.013425 -16.714582 2.161133 
2015 326 11 22 20 9 11 209443 65.019148 -16.677832 2.34668 
2015 326 11 22 20 11 21 677139 65.019706 -16.671585 2.19043 
